Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Latitude,Longitude,point
2018/12/24 07:30:00 PM,2018/12/24,19:30,2018,Monday,2018/12/25 09:43:00 AM,75344806244,753448,186297854,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,,,Tenderloin,,,,,
2018/12/28 12:30:00 PM,2018/12/28,12:30,2018,Friday,2018/12/28 02:37:00 PM,75344906244,753449,186297860,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,TURK ST \ MARKET ST \ MASON ST,24898000,Tenderloin,South of Market,6,37.78328785199654,-122.40895216005933,"(37.78328785199654, -122.40895216005933)"
2018/12/23 06:30:00 PM,2018/12/23,18:30,2018,Sunday,2018/12/23 07:19:00 PM,75345028150,753450,186297882,,II,Coplogic Initial,true,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,,,Tenderloin,,,,,
2018/12/18 12:00:00 AM,2018/12/18,00:00,2018,Tuesday,2018/12/26 08:52:00 AM,75345106244,753451,186297945,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BUSH ST \ MASON ST,24949000,Central,Nob Hill,3,37.78995142325706,-122.41043324691944,"(37.78995142325706, -122.41043324691944)"
2018/12/26 06:00:00 PM,2018/12/26,18:00,2018,Wednesday,2018/12/26 09:48:00 PM,75345228150,753452,186298034,,II,Coplogic Initial,true,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,SANSOME ST \ PACIFIC AVE,24760000,Central,Chinatown,3,37.79750494349097,-122.40204098389721,"(37.79750494349097, -122.40204098389721)"
2018/12/28 03:30:00 PM,2018/12/28,15:30,2018,Friday,2018/12/28 07:57:00 PM,75345306244,753453,186298266,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BAY ST \ GOUGH ST,26725000,Northern,Marina,2,37.80372712877811,-122.42840027589088,"(37.80372712877811, -122.42840027589088)"
2018/12/27 12:30:00 PM,2018/12/27,12:30,2018,Thursday,2018/12/27 06:38:00 PM,75345606244,753456,186297434,,IS,Coplogic Supplement,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,,,Northern,,,,,
2018/12/25 12:00:00 PM,2018/12/25,12:00,2018,Tuesday,2018/12/26 06:58:00 AM,75345706244,753457,186296696,,IS,Coplogic Supplement,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,,,Central,,,,,
2018/12/16 05:16:00 PM,2018/12/16,17:16,2018,Sunday,2018/12/28 01:31:00 PM,75345806372,753458,186297763,,IS,Coplogic Supplement,true,06372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,,,Southern,,,,,
2018/12/26 06:30:00 PM,2018/12/26,18:30,2018,Wednesday,2018/12/28 10:26:00 AM,75345906244,753459,180972399,,IS,Coplogic Supplement,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,POLK ST \ NORTH POINT ST,26704000,Central,Russian Hill,2,37.80528698382421,-122.42365507596732,"(37.80528698382421, -122.42365507596732)"
2018/12/23 04:30:00 PM,2018/12/23,16:30,2018,Sunday,2018/12/25 11:34:00 PM,75346006244,753460,186294418,,IS,Coplogic Supplement,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BURRITT ST \ BUSH ST,24971000,Central,Financial District/South Beach,3,37.7903218900193,-122.4075004964411,"(37.7903218900193, -122.4075004964411)"
2018/12/18 07:03:00 AM,2018/12/18,07:03,2018,Tuesday,2018/12/26 06:11:00 PM,75346106244,753461,180952733,,IS,Coplogic Supplement,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,POLK ST \ NORTH POINT ST,26704000,Central,Russian Hill,2,37.80528698382421,-122.42365507596732,"(37.80528698382421, -122.42365507596732)"
2018/12/23 08:00:00 PM,2018/12/23,20:00,2018,Sunday,2018/12/26 02:14:00 PM,75346206244,753462,180966110,,IS,Coplogic Supplement,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,POLK ST \ NORTH POINT ST,26704000,Central,Russian Hill,2,37.80528698382421,-122.42365507596732,"(37.80528698382421, -122.42365507596732)"
2018/12/21 06:30:00 PM,2018/12/21,18:30,2018,Friday,2018/12/28 09:20:00 PM,75346306244,753463,186293705,,IS,Coplogic Supplement,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,PRESIDIO AVE \ JACKSON ST,26953000,Central,Presidio Heights,2,37.79082302302257,-122.44750149907196,"(37.79082302302257, -122.44750149907196)"
2018/12/03 07:50:00 PM,2018/12/03,19:50,2018,Monday,2018/12/04 05:53:00 AM,75346471000,753464,186282576,,IS,Coplogic Supplement,true,71000,Lost Property,Lost Property,Lost Property,Open or Active,VAN NESS AVE \ OAK ST,30705000,Tenderloin,Tenderloin,6,37.7754222198843,-122.41939688941916,"(37.7754222198843, -122.41939688941916)"
2018/12/18 06:10:00 PM,2018/12/18,18:10,2018,Tuesday,2018/12/28 04:23:00 PM,75346506244,753465,186289607,,IS,Coplogic Supplement,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,CHESTNUT ST \ PIERCE ST,26964000,Northern,Marina,2,37.80040342900427,-122.43950417286405,"(37.80040342900427, -122.43950417286405)"
2018/12/13 10:00:00 PM,2018/12/13,22:00,2018,Thursday,2018/12/27 06:02:00 PM,75346606372,753466,186289839,,IS,Coplogic Supplement,true,06372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,,,Northern,,,,,
2018/12/20 08:35:00 AM,2018/12/20,08:35,2018,Thursday,2018/12/26 03:48:00 PM,75346771000,753467,186297268,,IS,Coplogic Supplement,true,71000,Lost Property,Lost Property,Lost Property,Open or Active,IRVING ST \ 37TH AVE,27743000,Taraval,Sunset/Parkside,4,37.76271133638986,-122.4964145607195,"(37.76271133638986, -122.4964145607195)"
2018/12/27 08:00:00 PM,2018/12/27,20:00,2018,Thursday,2018/12/28 10:32:00 AM,75346806244,753468,186297412,,IS,Coplogic Supplement,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,WEBSTER ST \ POST ST,26591000,Northern,Japantown,5,37.78537264618818,-122.43136639807875,"(37.78537264618818, -122.43136639807875)"
2018/12/23 02:30:00 PM,2018/12/23,14:30,2018,Sunday,2018/12/27 11:47:00 AM,75346906244,753469,180965350,,IS,Coplogic Supplement,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,20TH AVE \ WINSTON DR,33719000,Taraval,Lakeshore,7,37.72694991292525,-122.47603947349434,"(37.72694991292525, -122.47603947349434)"
2018/12/20 11:00:00 AM,2018/12/20,11:00,2018,Thursday,2018/12/28 10:27:00 AM,75347006244,753470,186291856,,IS,Coplogic Supplement,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,PIERCE ST \ ALHAMBRA ST,26970000,Northern,Marina,2,37.80153742623591,-122.43970376887806,"(37.80153742623591, -122.43970376887806)"
2018/12/23 05:30:00 PM,2018/12/23,17:30,2018,Sunday,2018/12/28 01:45:00 PM,75347106244,753471,186297111,,IS,Coplogic Supplement,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,DIVISADERO ST \ HAYES ST,26053000,Northern,Hayes Valley,5,37.77499194694682,-122.43779874819879,"(37.77499194694682, -122.43779874819879)"
2018/12/29 02:40:00 AM,2018/12/29,02:40,2018,Saturday,2018/12/29 02:49:00 AM,75347204134,753472,180978820,183630295,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,GRANT AVE \ COLUMBUS AVE,25330000,Central,North Beach,3,37.79815205560301,-122.40708292701295,"(37.79815205560301, -122.40708292701295)"
2018/12/29 02:40:00 AM,2018/12/29,02:40,2018,Saturday,2018/12/29 02:49:00 AM,75347219090,753472,180978820,183630295,II,Initial,,19090,Disorderly Conduct,Drunkenness,"Alcohol, Under Influence Of In Public Place",Open or Active,GRANT AVE \ COLUMBUS AVE,25330000,Central,North Beach,3,37.79815205560301,-122.40708292701295,"(37.79815205560301, -122.40708292701295)"
2018/12/29 02:40:00 AM,2018/12/29,02:40,2018,Saturday,2018/12/29 02:49:00 AM,75347251040,753472,180978820,183630295,II,Initial,,51040,Non-Criminal,Non-Criminal,Aided Case,Open or Active,GRANT AVE \ COLUMBUS AVE,25330000,Central,North Beach,3,37.79815205560301,-122.40708292701295,"(37.79815205560301, -122.40708292701295)"
2018/12/29 05:50:00 AM,2018/12/29,05:50,2018,Saturday,2018/12/29 05:53:00 AM,75347628100,753476,180978842,183630473,II,Initial,,28100,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",Open or Active,03RD ST \ FOLSOM ST,24583000,Southern,South of Market,6,37.78378493292431,-122.39893033231291,"(37.78378493292431, -122.39893033231291)"
2018/12/28 10:30:00 PM,2018/12/28,22:30,2018,Friday,2018/12/29 06:10:00 AM,75347807021,753478,180978864,183630493,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,HOWARD ST \ GRACE ST,24308000,Southern,South of Market,6,37.77437811971276,-122.41394376427236,"(37.77437811971276, -122.41394376427236)"
2018/12/28 09:15:00 AM,2018/12/28,09:15,2018,Friday,2018/12/28 12:52:00 PM,75347909250,753479,180976539,183621608,II,Initial,,09250,Fraud,Fraud,Fraudulent Use Of Automated Teller Card,Open or Active,STOCKTON ST \ STOCKTON TUNL \ SUTTER ST,24910000,Central,Financial District/South Beach,3,37.78943368124484,-122.40695698813221,"(37.78943368124484, -122.40695698813221)"
2018/12/28 09:15:00 AM,2018/12/28,09:15,2018,Friday,2018/12/28 12:52:00 PM,75347971000,753479,180976539,183621608,II,Initial,,71000,Lost Property,Lost Property,Lost Property,Open or Active,STOCKTON ST \ STOCKTON TUNL \ SUTTER ST,24910000,Central,Financial District/South Beach,3,37.78943368124484,-122.40695698813221,"(37.78943368124484, -122.40695698813221)"
2018/12/28 12:41:00 PM,2018/12/28,12:41,2018,Friday,2018/12/28 01:02:00 PM,75348006243,753480,180976636,183621562,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,BAKER ST \ MARINA BLVD,27020000,Northern,Marina,2,37.805160088882324,-122.44728687223575,"(37.805160088882324, -122.44728687223575)"
2018/12/29 06:49:00 AM,2018/12/29,06:49,2018,Saturday,2018/12/29 06:57:00 AM,75348164085,753481,180978870,183630536,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,19TH ST \ CORBETT AVE,32919000,Park,Castro/Upper Market,8,37.75948352703032,-122.4458638858858,"(37.75948352703032, -122.4458638858858)"
2018/12/12 08:30:00 AM,2018/12/12,08:30,2018,Wednesday,2018/12/28 09:31:00 AM,75348205041,753482,180976006,183620923,II,Initial,,05041,Burglary,Burglary - Residential,"Burglary, Residence, Forcible Entry",Open or Active,MERRIMAC ST \ CHINA BASIN ST,34181000,Southern,Mission Bay,6,37.771797143988884,-122.39294450404223,"(37.771797143988884, -122.39294450404223)"
2018/12/28 06:00:00 PM,2018/12/28,18:00,2018,Friday,2018/12/29 07:26:00 AM,75348406242,753484,180978886,183630590,II,Initial,,06242,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",Open or Active,STANYAN ST \ FREDERICK ST,26427000,Park,Haight Ashbury,5,37.766374072957106,-122.45294703466854,"(37.766374072957106, -122.45294703466854)"
2018/12/28 11:50:00 PM,2018/12/28,23:50,2018,Friday,2018/12/29 08:00:00 AM,75348504134,753485,180978927,183630664,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,ELLIS ST \ END,25140000,Tenderloin,Tenderloin,6,37.78461294856494,-122.41477847402237,"(37.78461294856494, -122.41477847402237)"
2018/12/28 08:00:00 PM,2018/12/28,20:00,2018,Friday,2018/12/29 08:35:00 AM,75348606243,753486,180978955,183630721,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,JONES ST \ POST ST,24965000,Central,Tenderloin,3,37.787663597834545,-122.41335396485418,"(37.787663597834545, -122.41335396485418)"
2018/12/29 07:32:00 AM,2018/12/29,07:32,2018,Saturday,2018/12/29 07:32:00 AM,75348807055,753488,180978933,183630605,VI,Vehicle Initial,,07055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Open or Active,GILROY ST \ IGNACIO AVE,20013000,Bayview,Bayview Hunters Point,10,37.7160869851702,-122.38897780416126,"(37.7160869851702, -122.38897780416126)"
2018/12/29 07:35:00 AM,2018/12/29,07:35,2018,Saturday,2018/12/29 07:40:00 AM,75348928140,753489,180978911,183630618,II,Initial,,28140,Malicious Mischief,Vandalism,"Malicious Mischief, Street Cars/Buses",Cite or Arrest Adult,STEVENSON ST \ 07TH ST \ ODD FELLOWS WAY,24319000,Tenderloin,South of Market,6,37.780005867994824,-122.41193341005338,"(37.780005867994824, -122.41193341005338)"
2018/12/29 07:35:00 AM,2018/12/29,07:35,2018,Saturday,2018/12/29 07:40:00 AM,75348962050,753489,180978911,183630618,II,Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,STEVENSON ST \ 07TH ST \ ODD FELLOWS WAY,24319000,Tenderloin,South of Market,6,37.780005867994824,-122.41193341005338,"(37.780005867994824, -122.41193341005338)"
2018/12/29 07:35:00 AM,2018/12/29,07:35,2018,Saturday,2018/12/29 07:40:00 AM,75348963010,753489,180978911,183630618,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,STEVENSON ST \ 07TH ST \ ODD FELLOWS WAY,24319000,Tenderloin,South of Market,6,37.780005867994824,-122.41193341005338,"(37.780005867994824, -122.41193341005338)"
2018/12/28 07:00:00 PM,2018/12/28,19:00,2018,Friday,2018/12/29 08:50:00 AM,75349006244,753490,180978961,183630656,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,FRANKLIN ST \ EDDY ST,25191000,Northern,Western Addition,5,37.78268536745206,-122.42246374465972,"(37.78268536745206, -122.42246374465972)"
2018/12/26 12:00:00 AM,2018/12/26,00:00,2018,Wednesday,2018/12/29 09:04:00 AM,75349172000,753491,180978977,183630774,II,Initial,,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,FILLMORE ST \ TURK ST,25973000,Northern,Western Addition,5,37.78049625961115,-122.43214039079034,"(37.78049625961115, -122.43214039079034)"
2018/12/28 02:50:00 PM,2018/12/28,14:50,2018,Friday,2018/12/28 02:59:00 PM,75349203414,753492,180977537,183622101,II,Initial,,03414,Robbery,Robbery - Street,"Robbery, Att., Street or Public Place, W/ Force",Open or Active,03RD ST \ KEARNY ST \ MARKET ST,30738000,Central,Financial District/South Beach,6,37.787641847617515,-122.40343080114775,"(37.787641847617515, -122.40343080114775)"
2018/12/29 04:45:00 AM,2018/12/29,04:45,2018,Saturday,2018/12/29 04:45:00 AM,75349306364,753493,180978074,183623527,IS,Initial Supplement,,06364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Cite or Arrest Adult,POWELL ST \ OFARRELL ST,24904000,Central,Tenderloin,3,37.78640961281089,-122.40803623744476,"(37.78640961281089, -122.40803623744476)"
2018/12/07 12:00:00 AM,2018/12/07,00:00,2018,Friday,2018/12/29 08:24:00 AM,75349406303,753494,180978949,183630693,II,Initial,,06303,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",Open or Active,MCALLISTER ST \ MARKET ST,30740000,Tenderloin,Tenderloin,6,37.78117721773047,-122.41169993118794,"(37.78117721773047, -122.41169993118794)"
2018/12/29 04:20:00 AM,2018/12/29,04:20,2018,Saturday,2018/12/29 09:42:00 AM,75349507021,753495,180979022,183630672,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,IRVING ST \ 44TH AVE,27803000,Taraval,Sunset/Parkside,4,37.76237978278401,-122.5039163959839,"(37.76237978278401, -122.5039163959839)"
2018/12/28 08:30:00 PM,2018/12/28,20:30,2018,Friday,2018/12/29 09:28:00 AM,75349607021,753496,180979072,183630839,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,BAKER ST \ BUENA VISTA AVE \ HAIGHT ST,26033000,Park,Haight Ashbury,5,37.770847433967646,-122.44035770593106,"(37.770847433967646, -122.44035770593106)"
2018/12/28 07:00:00 PM,2018/12/28,19:00,2018,Friday,2018/12/29 09:05:00 AM,75349707021,753497,180979000,183630775,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,FOLSOM ST \ 07TH ST,24262000,Southern,South of Market,6,37.77674610778869,-122.40784206126533,"(37.77674610778869, -122.40784206126533)"
2018/12/29 09:46:00 AM,2018/12/29,09:46,2018,Saturday,2018/12/29 09:59:00 AM,75349828160,753498,180979094,183630934,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,FULTON ST \ LA PLAYA,27978000,Richmond,Outer Richmond,1,37.771396030943585,-122.50989475109745,"(37.771396030943585, -122.50989475109745)"
2018/12/28 07:30:00 PM,2018/12/28,19:30,2018,Friday,2018/12/29 10:37:00 AM,75349971000,753499,180979157,183631060,II,Initial,,71000,Lost Property,Lost Property,Lost Property,Open or Active,GEARY ST \ JONES ST,24960000,Tenderloin,Tenderloin,6,37.78672974391054,-122.41316144562205,"(37.78672974391054, -122.41316144562205)"
2018/12/28 05:00:00 PM,2018/12/28,17:00,2018,Friday,2018/12/29 10:45:00 AM,75350007021,753500,180979191,183631088,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,23RD ST \ SAN BRUNO AVE,23729000,Mission,Mission,10,37.754395791687145,-122.40448436597819,"(37.754395791687145, -122.40448436597819)"
2018/12/28 12:00:00 PM,2018/12/28,12:00,2018,Friday,2018/12/29 10:48:00 AM,75350264070,753502,180979210,183631094,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,02ND AVE \ LAKE ST,27579000,Southern,Inner Richmond,2,37.78686575710935,-122.46040419972903,"(37.78686575710935, -122.46040419972903)"
2018/12/29 06:15:00 AM,2018/12/29,06:15,2018,Saturday,2018/12/29 09:52:00 AM,75350307020,753503,180979226,183630897,II,Initial,,07020,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",Cite or Arrest Adult,NATOMA ST \ 14TH ST,24368000,Mission,Mission,9,37.76835975020582,-122.41855593373442,"(37.76835975020582, -122.41855593373442)"
2018/12/29 06:15:00 AM,2018/12/29,06:15,2018,Saturday,2018/12/29 09:52:00 AM,75350311012,753503,180979226,183630897,II,Initial,,11012,Stolen Property,Stolen Property,"Stolen Property, Possession with Knowledge, Receiving",Cite or Arrest Adult,NATOMA ST \ 14TH ST,24368000,Mission,Mission,9,37.76835975020582,-122.41855593373442,"(37.76835975020582, -122.41855593373442)"
2018/12/29 06:15:00 AM,2018/12/29,06:15,2018,Saturday,2018/12/29 09:52:00 AM,75350371000,753503,180979226,183630897,II,Initial,,71000,Lost Property,Lost Property,Lost Property,Cite or Arrest Adult,NATOMA ST \ 14TH ST,24368000,Mission,Mission,9,37.76835975020582,-122.41855593373442,"(37.76835975020582, -122.41855593373442)"
2018/12/29 11:00:00 AM,2018/12/29,11:00,2018,Saturday,2018/12/29 11:00:00 AM,75350406244,753504,186294797,,IS,Initial Supplement,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,FRANKLIN ST \ HAYES ST,24451000,Northern,Hayes Valley,5,37.77709097125577,-122.42133043276547,"(37.77709097125577, -122.42133043276547)"
2018/12/29 05:43:00 AM,2018/12/29,05:43,2018,Saturday,2018/12/29 05:46:00 AM,75350505083,753505,180978836,183630463,II,Initial,,05083,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",Open or Active,VALLEY ST \ CASTRO ST,22005000,Ingleside,Noe Valley,8,37.74411573971173,-122.43339459855535,"(37.74411573971173, -122.43339459855535)"
2018/12/29 09:35:00 AM,2018/12/29,09:35,2018,Saturday,2018/12/29 09:48:00 AM,75350606243,753506,180979044,183630870,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,LOMBARD ST \ LARKIN ST,25566000,Central,Russian Hill,2,37.80175841597838,-122.42125755912416,"(37.80175841597838, -122.42125755912416)"
2018/12/27 08:30:00 PM,2018/12/27,20:30,2018,Thursday,2018/12/28 09:03:00 AM,75350728150,753507,180977139,183620822,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,ROMOLO ST \ BROADWAY,25319000,Central,North Beach,3,37.797920271693954,-122.40623139142588,"(37.797920271693954, -122.40623139142588)"
2018/12/28 12:45:00 PM,2018/12/28,12:45,2018,Friday,2018/12/28 12:48:00 PM,75350864070,753508,180976874,183621595,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,BALBOA ST \ 37TH AVE,27883000,Richmond,Outer Richmond,1,37.77571541347681,-122.4973187290067,"(37.77571541347681, -122.4973187290067)"
2018/12/22 08:00:00 PM,2018/12/22,20:00,2018,Saturday,2018/12/29 11:10:00 AM,75350906302,753509,180979248,183631165,II,Initial,,06302,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $50-$200",Open or Active,FONT BLVD \ CHUMASERO DR,33479000,Taraval,Lakeshore,7,37.71501138834774,-122.47299095912123,"(37.71501138834774, -122.47299095912123)"
2018/12/28 10:00:00 PM,2018/12/28,22:00,2018,Friday,2018/12/29 11:11:00 AM,75351071000,753510,180979254,183631181,II,Initial,,71000,Lost Property,Lost Property,Lost Property,Open or Active,THE EMBARCADERO \ BEACH ST \ GRANT AVE,25475000,Central,North Beach,3,37.80811075299725,-122.40905049651286,"(37.80811075299725, -122.40905049651286)"
2018/12/27 05:00:00 PM,2018/12/27,17:00,2018,Thursday,2018/12/29 11:25:00 AM,75351206243,753512,180979317,183631227,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,BEACH ST \ BRODERICK ST,27017000,Northern,Marina,2,37.8034926885225,-122.44527037912071,"(37.8034926885225, -122.44527037912071)"
2018/12/28 06:00:00 PM,2018/12/28,18:00,2018,Friday,2018/12/29 11:14:00 AM,75351307021,753513,180979276,183631192,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,24TH AVE \ KIRKHAM ST,27413000,Taraval,Sunset/Parkside,4,37.75959572256557,-122.48222116381105,"(37.75959572256557, -122.48222116381105)"
2018/12/29 10:08:00 AM,2018/12/29,10:08,2018,Saturday,2018/12/29 10:12:00 AM,75351412080,753514,180979129,183630964,II,Initial,,12080,Weapons Carrying Etc,Weapons Offense,"Firearm, Possession By Prohibited Person",Cite or Arrest Adult,STEVENSON ST \ 07TH ST \ ODD FELLOWS WAY,24319000,Tenderloin,South of Market,6,37.780005867994824,-122.41193341005338,"(37.780005867994824, -122.41193341005338)"
2018/12/29 10:08:00 AM,2018/12/29,10:08,2018,Saturday,2018/12/29 10:12:00 AM,75351412120,753514,180979129,183630964,II,Initial,,12120,Weapons Carrying Etc,Weapons Offense,"Weapon, Prohibited, Possession, Sale, Mfg., Import",Cite or Arrest Adult,STEVENSON ST \ 07TH ST \ ODD FELLOWS WAY,24319000,Tenderloin,South of Market,6,37.780005867994824,-122.41193341005338,"(37.780005867994824, -122.41193341005338)"
2018/12/29 10:08:00 AM,2018/12/29,10:08,2018,Saturday,2018/12/29 10:12:00 AM,75351416780,753514,180979129,183630964,II,Initial,,16780,Drug Violation,Drug Violation,"Firearm, Armed While Possessing Controlled Substance",Cite or Arrest Adult,STEVENSON ST \ 07TH ST \ ODD FELLOWS WAY,24319000,Tenderloin,South of Market,6,37.780005867994824,-122.41193341005338,"(37.780005867994824, -122.41193341005338)"
2018/12/28 12:00:00 PM,2018/12/28,12:00,2018,Friday,2018/12/28 01:36:00 PM,75351506243,753515,180976733,183621769,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,FILBERT ST \ LARKIN ST,25561000,Central,Russian Hill,2,37.79990243551584,-122.42088263735474,"(37.79990243551584, -122.42088263735474)"
2018/12/29 09:47:00 AM,2018/12/29,09:47,2018,Saturday,2018/12/29 09:47:00 AM,75351666010,753516,180979050,183630901,II,Initial,,66010,Gambling,Gambling,Gambling,Cite or Arrest Adult,JULIAN AVE \ 16TH ST,24181000,Mission,Mission,9,37.76497689783835,-122.42090127191872,"(37.76497689783835, -122.42090127191872)"
2018/12/29 06:14:00 AM,2018/12/29,06:14,2018,Saturday,2018/12/29 07:30:00 AM,75351728100,753517,180978905,183630501,II,Initial,,28100,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",Open or Active,JACKSON ST \ HOTALING PL,24759000,Central,Chinatown,3,37.79649037820611,-122.4029179677904,"(37.79649037820611, -122.4029179677904)"
2018/12/29 07:10:00 AM,2018/12/29,07:10,2018,Saturday,2018/12/29 07:18:00 AM,75351826170,753518,180978892,183630569,II,Initial,,26170,Other Miscellaneous,Other,Probation Violation,Cite or Arrest Adult,FAIR AVE \ MISSION ST,21337000,Ingleside,Bernal Heights,9,37.74559509558596,-122.41988576485541,"(37.74559509558596, -122.41988576485541)"
2018/12/29 07:10:00 AM,2018/12/29,07:10,2018,Saturday,2018/12/29 07:18:00 AM,75351828100,753518,180978892,183630569,II,Initial,,28100,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",Cite or Arrest Adult,FAIR AVE \ MISSION ST,21337000,Ingleside,Bernal Heights,9,37.74559509558596,-122.41988576485541,"(37.74559509558596, -122.41988576485541)"
2018/12/29 07:10:00 AM,2018/12/29,07:10,2018,Saturday,2018/12/29 07:18:00 AM,75351864020,753518,180978892,183630569,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Cite or Arrest Adult,FAIR AVE \ MISSION ST,21337000,Ingleside,Bernal Heights,9,37.74559509558596,-122.41988576485541,"(37.74559509558596, -122.41988576485541)"
2018/12/25 05:00:00 PM,2018/12/25,17:00,2018,Tuesday,2018/12/29 10:35:00 AM,75351904012,753519,180979179,183631040,II,Initial,,04012,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",Open or Active,EDDY ST \ BUCHANAN ST,26509000,Northern,Western Addition,5,37.781847438583505,-122.42904060264011,"(37.781847438583505, -122.42904060264011)"
